
"Nombre";"Monto";"Titulo";
"Ferdinand";"Senior Staff";68917.0;
"Masaru";"Senior Staff";81440.0;
"Weijing";"Senior Staff";92099.0;
"Mohd";"Staff";94226.0;
"Kristina";"Staff";99178.0;
"Hercules";"Senior Staff";98737.0;
"Jayesh";"Senior Staff";98139.0;
"Masaru";"Senior Staff";104794.0;
"Guiseppe";"Senior Staff";88495.0;
"IEEE";"Staff";73065.0;
"Kwok";"Staff";67230.0;
"Randy";"Senior Staff";84286.0;
"Taizo";"Senior Staff";92465.0;
"Turgut";"Senior Staff";91258.0;
"Gonzalo";"Senior Staff";98950.0;
"Chaitali";"Senior Staff";117954.0;
"Stepehn";"Senior Staff";88703.0;
"Ronnie";"Senior Staff";99151.0;
"Younwoo";"Senior Staff";100603.0;
"Ashish";"Senior Staff";88670.0;
"Nahum";"Senior Staff";101540.0;
"Masali";"Senior Staff";88448.0;
"Adib";"Senior Staff";93706.0;
"Suvo";"Senior Staff";109283.0;
"Nitsan";"Senior Staff";112597.0;
"Magy";"Senior Staff";71649.0;
"Lene";"Senior Staff";114162.0;
"Geoff";"Senior Staff";89839.0;
"Gaurav";"Staff";87042.0;
"Susanta";"Senior Staff";80858.0;
"Mooi";"Senior Staff";109715.0;
"Hongzue";"Staff";68151.0;
"Monique";"Senior Staff";93258.0;
"Tokuyasu";"Senior Staff";89638.0;
"Naraig";"Senior Staff";85963.0;
"Kerryn";"Senior Staff";98968.0;
"Teruyuki";"Staff";77657.0;
"Djenana";"Senior Staff";79868.0;
"Udaiprakash";"Senior Staff";95548.0;
"Serge";"Senior Staff";103697.0;
"Ennio";"Senior Staff";99299.0;
"Hyuckchul";"Senior Staff";77137.0;
"Oguz";"Senior Staff";72380.0;
"Goh";"Senior Staff";101935.0;
"Ishfaq";"Staff";88251.0;
"Zsolt";"Senior Staff";82802.0;
"Yinlin";"Senior Staff";93848.0;
"Angus";"Staff";82980.0;
"Sudharsan";"Staff";87416.0;
"Shay";"Senior Staff";119184.0;
"Charmane";"Senior Staff";91679.0;
"Barry";"Staff";54209.0;
"Satosi";"Senior Staff";69909.0;
"Ewing";"Senior Staff";95520.0;
"Ulises";"Staff";87307.0;
"Teruyuki";"Senior Staff";104888.0;
"Shunichi";"Senior Staff";98106.0;
"Suzette";"Staff";76777.0;
"Inderjeet";"Senior Staff";126035.0;
"Shushma";"Senior Staff";117709.0;
"Wanqing";"Staff";86580.0;
"Youpyo";"Senior Staff";87858.0;
"Limsoon";"Senior Staff";70072.0;
"Aamer";"Senior Staff";96746.0;
"Tetsushi";"Senior Staff";103246.0;
"Eishiro";"Staff";57406.0;
"Cordelia";"Senior Staff";79532.0;
"Berni";"Staff";81785.0;
"Jaques";"Senior Staff";88832.0;
"Gila";"Senior Staff";98211.0;
"Sukumar";"Staff";89306.0;
"Aloke";"Senior Staff";117321.0;
"Adhemar";"Staff";82761.0;
"Maja";"Senior Staff";140332.0;
"Bingning";"Senior Staff";108443.0;
"Shai";"Staff";62971.0;
"Basil";"Senior Staff";77703.0;
"Shirish";"Senior Staff";91769.0;
"Chinho";"Staff";65186.0;
"Waiman";"Senior Staff";62682.0;
"Yefim";"Staff";90177.0;
"Gift";"Staff";82073.0;
"Lijia";"Staff";101726.0;
"Branimir";"Staff";91434.0;
"Geoffrey";"Staff";66575.0;
"Yishai";"Senior Staff";124850.0;
"Nobuyoshi";"Staff";63300.0;
"Basil";"Senior Staff";66965.0;
"Tuval";"Senior Staff";73005.0;
"Shay";"Senior Staff";81837.0;
"Heng";"Senior Staff";80799.0;
"Kazuyasu";"Senior Staff";91486.0;
"Perry";"Senior Staff";89830.0;
"Jolita";"Senior Staff";117734.0;
"Lenore";"Senior Staff";75532.0;
"Herbert";"Senior Staff";62437.0;
"Ioana";"Senior Staff";77986.0;
"Yucai";"Senior Staff";76387.0;
"Hitomi";"Senior Staff";78893.0;
"LiMin";"Staff";55252.0;
"Xiaobin";"Senior Staff";92261.0;
"Abdelghani";"Senior Staff";100459.0;
"Shaunak";"Senior Staff";115937.0;
"Venkatesan";"Senior Staff";112717.0;
"Angus";"Senior Staff";82815.0;
"Mandell";"Senior Staff";114240.0;
"Stabislas";"Senior Staff";110048.0;
"Christ";"Senior Staff";121905.0;
"Tayeb";"Senior Staff";74249.0;
"Giri";"Senior Staff";99390.0;
"JoAnne";"Staff";56548.0;
"Abdelghani";"Senior Staff";90931.0;
"Jaber";"Senior Staff";129723.0;
"Mart";"Senior Staff";97712.0;
"Kitty";"Senior Staff";102717.0;
"Fay";"Senior Staff";81068.0;
"Xiahua";"Senior Staff";91156.0;
"Adit";"Staff";80650.0;
"Bokyung";"Senior Staff";109080.0;
"Leen";"Senior Staff";91184.0;
"Anneli";"Senior Staff";103857.0;
"Vidar";"Senior Staff";118171.0;
"Martien";"Senior Staff";91503.0;
"Conrado";"Senior Staff";94238.0;
"Wilmer";"Senior Staff";89320.0;
"Sergi";"Senior Staff";80293.0;
"Giordano";"Senior Staff";128612.0;
"Kristina";"Senior Staff";96231.0;
"Mariusz";"Senior Staff";72913.0;
"Subhankar";"Senior Staff";68423.0;
"Masamitsu";"Senior Staff";89862.0;
"Ramachenga";"Staff";42236.0;
"Lorien";"Senior Staff";76569.0;
"Mayumi";"Senior Staff";71039.0;
"Kazuhito";"Senior Staff";93463.0;
"Goetz";"Senior Staff";82485.0;
"Subbu";"Senior Staff";87753.0;
"Dante";"Senior Staff";96863.0;
"Changho";"Staff";85402.0;
"Toney";"Senior Staff";128068.0;
"Yongmao";"Senior Staff";90261.0;
"Garnik";"Senior Staff";113809.0;
"Angel";"Staff";57377.0;
"Fuqing";"Senior Staff";58692.0;
"Arne";"Staff";99409.0;
"Mechthild";"Senior Staff";92703.0;
"Gritta";"Senior Staff";117349.0;
"Izaskun";"Senior Staff";145960.0;
"Babette";"Senior Staff";78305.0;
"Maya";"Senior Staff";78559.0;
"Eldridge";"Senior Staff";103433.0;
"Ramalingam";"Senior Staff";105503.0;
"Marsal";"Senior Staff";71417.0;
"Stein";"Senior Staff";93124.0;
"Uma";"Staff";75962.0;
"Christophe";"Senior Staff";69415.0;
"Martijn";"Senior Staff";97711.0;
"Mandell";"Senior Staff";62600.0;
"Beshir";"Staff";89518.0;
"Fumitaka";"Staff";84525.0;
"Hugh";"Senior Staff";106834.0;
"Ortrun";"Senior Staff";90627.0;
"Oddvar";"Staff";69898.0;
"Munir";"Senior Staff";83831.0;
"Masoud";"Staff";89292.0;
"Juyoung";"Senior Staff";78988.0;
"Paddy";"Senior Staff";63104.0;
"Manton";"Staff";75989.0;
"Bernt";"Senior Staff";117846.0;
"Claudi";"Senior Staff";108321.0;
"Nirmal";"Senior Staff";107958.0;
"Heon";"Staff";50727.0;
"Nigel";"Senior Staff";88711.0;
"Hongzhu";"Senior Staff";79693.0;
"Herbert";"Staff";98749.0;
"Lillian";"Senior Staff";76811.0;
"Shahaf";"Senior Staff";100622.0;
"Muzhong";"Senior Staff";121764.0;
"Kazuhisa";"Staff";83500.0;
"Achilleas";"Senior Staff";110674.0;
"Flemming";"Senior Staff";80262.0;
"Gino";"Staff";88743.0;
"Yunming";"Staff";75939.0;
"Sudhanshu";"Staff";72290.0;
"Zhilian";"Senior Staff";103940.0;
"Ayakannu";"Senior Staff";99189.0;
"Goncalo";"Senior Staff";88887.0;
"Giao";"Senior Staff";89938.0;
"Chenxi";"Senior Staff";99338.0;
"Kenroku";"Staff";89964.0;
"Boaz";"Staff";78251.0;
"Christoph";"Senior Staff";93061.0;
"Susumu";"Senior Staff";92038.0;
"Bogdan";"Senior Staff";85597.0;
"Phillip";"Senior Staff";100830.0;
"Kirk";"Senior Staff";116176.0;
"Berry";"Senior Staff";89904.0;
"Nahum";"Senior Staff";98391.0;
"Tse";"Senior Staff";88607.0;
"Chinhyun";"Senior Staff";87798.0;
"Sarita";"Senior Staff";128986.0;
"Charlene";"Senior Staff";80001.0;
"Stamatina";"Senior Staff";100233.0;
"Denis";"Senior Staff";70803.0;
"Xuejun";"Staff";72199.0;
"Mechthild";"Senior Staff";138916.0;
"Berthier";"Senior Staff";109202.0;
"Parke";"Senior Staff";79511.0;
"IEEE";"Staff";85536.0;
"Kankanahalli";"Senior Staff";123591.0;
"Slavian";"Senior Staff";92207.0;
"Yonghong";"Senior Staff";79090.0;
"Rosli";"Senior Staff";82533.0;
"Idoia";"Senior Staff";81530.0;
"Prodip";"Senior Staff";85198.0;
"Rosli";"Senior Staff";93417.0;
"Khatoun";"Senior Staff";94234.0;
"Henk";"Senior Staff";81028.0;
"Danil";"Senior Staff";52679.0;
"Shaz";"Staff";94138.0;
"Kousuke";"Senior Staff";130805.0;
"Sanjit";"Senior Staff";87351.0;
"Takanari";"Staff";82101.0;
"Basant";"Senior Staff";99922.0;
"Nirmal";"Senior Staff";137455.0;
"Gunilla";"Senior Staff";92858.0;
"Jenwei";"Staff";59387.0;
"Richara";"Staff";69157.0;
"Tze";"Staff";60920.0;
"Takahito";"Senior Staff";103507.0;
"Rimon";"Senior Staff";104792.0;
"Matk";"Senior Staff";70482.0;
"Eben";"Senior Staff";114650.0;
"Sukumar";"Senior Staff";66537.0;
"Lillian";"Senior Staff";105853.0;
"Kwun";"Senior Staff";76284.0;
"Ger";"Senior Staff";84284.0;
"Steve";"Staff";76834.0;
"Hinrich";"Staff";84894.0;
"Debatosh";"Senior Staff";93198.0;
"Barna";"Senior Staff";76184.0;
"Munehiko";"Senior Staff";79494.0;
"Shahaf";"Senior Staff";98346.0;
"Sasan";"Staff";67056.0;
"Fayez";"Senior Staff";95900.0;
"Weiwu";"Senior Staff";114552.0;
"Fayez";"Staff";76740.0;
"Nahla";"Senior Staff";86890.0;
"Chirstian";"Senior Staff";52632.0;
"Lobel";"Senior Staff";85037.0;
"Siddarth";"Senior Staff";84292.0;
"Sugwoo";"Staff";89181.0;
"Valdiodio";"Senior Staff";108133.0;
"Hirochika";"Senior Staff";72756.0;
"Jeanna";"Senior Staff";86898.0;
"Moie";"Senior Staff";88292.0;
"Parto";"Senior Staff";96884.0;
"Ramzi";"Senior Staff";91538.0;
"Kristinn";"Senior Staff";118684.0;
"Jolita";"Senior Staff";90521.0;
"Shahab";"Senior Staff";89055.0;
"Douadi";"Senior Staff";98750.0;
"Zhiwei";"Senior Staff";107704.0;
"Khosrow";"Senior Staff";87473.0;
"Vitali";"Senior Staff";111044.0;
"Marke";"Senior Staff";83212.0;
"Mayumi";"Senior Staff";57375.0;
"Vivian";"Staff";68631.0;
"Abdulla";"Senior Staff";110605.0;
"Tadahiro";"Senior Staff";49332.0;
"Manu";"Senior Staff";82750.0;
"Adas";"Senior Staff";107037.0;
"Geraldo";"Senior Staff";104232.0;
"Kiyotoshi";"Staff";72514.0;
"Kasidit";"Senior Staff";66705.0;
"Khoa";"Senior Staff";73488.0;
"Mart";"Staff";59201.0;
"Sarita";"Senior Staff";67090.0;
"Lalit";"Senior Staff";86125.0;
"Wonhee";"Senior Staff";94690.0;
"Sadegh";"Senior Staff";96797.0;
"Rance";"Senior Staff";109636.0;
"Ulf";"Staff";93268.0;
"Katsuo";"Senior Staff";49568.0;
"Basil";"Staff";93820.0;
"Otilia";"Staff";91705.0;
"Teiji";"Senior Staff";91936.0;
"DeForest";"Staff";81489.0;
"Florian";"Senior Staff";102434.0;
"Samphel";"Senior Staff";100218.0;
"Trygve";"Senior Staff";72796.0;
"Jinpo";"Senior Staff";115665.0;
"Yoshimitsu";"Staff";68077.0;
"Michaela";"Senior Staff";108745.0;
"Shigehiro";"Senior Staff";84820.0;
"Shakhar";"Senior Staff";112599.0;
"Gennadi";"Senior Staff";92701.0;
"Mechthild";"Senior Staff";121687.0;
"Toshimi";"Senior Staff";97301.0;
"Khalid";"Staff";78031.0;
"Nidapan";"Staff";62485.0;
"Van";"Senior Staff";103746.0;
"Kellyn";"Senior Staff";79483.0;
"Elrique";"Staff";66727.0;
"Feipei";"Senior Staff";61514.0;
"Vincent";"Senior Staff";72134.0;
"Uriel";"Senior Staff";107227.0;
"Malu";"Senior Staff";101342.0;
"Divier";"Senior Staff";73908.0;
"Doowon";"Senior Staff";84926.0;
"Yuichiro";"Senior Staff";120945.0;
"Jahangir";"Senior Staff";60209.0;
"Shigehito";"Senior Staff";85849.0;
"Dmitry";"Senior Staff";94716.0;
"Arvind";"Staff";45921.0;
"Akeno";"Senior Staff";62626.0;
"Leen";"Staff";79612.0;
"Gad";"Senior Staff";88077.0;
"Conal";"Staff";84712.0;
"Gaetan";"Senior Staff";66072.0;
"Aemilian";"Senior Staff";88790.0;
"Basim";"Senior Staff";99836.0;
"Manibrata";"Senior Staff";69743.0;
"Fabrizio";"Senior Staff";115063.0;
"Kensei";"Senior Staff";108433.0;
"Charlene";"Senior Staff";67896.0;
"Herb";"Senior Staff";99877.0;
"Jixiang";"Senior Staff";102344.0;
"Lucian";"Senior Staff";123095.0;
"Candida";"Staff";84635.0;
"Zengping";"Senior Staff";94927.0;
"Hisao";"Senior Staff";96971.0;
"Geoffrey";"Senior Staff";98931.0;
"Aluzio";"Senior Staff";102619.0;
"Palash";"Senior Staff";121628.0;
"Wayne";"Staff";99126.0;
"Fayez";"Senior Staff";110423.0;
"Vugranam";"Senior Staff";88893.0;
"Vitaly";"Senior Staff";58859.0;
"Arne";"Staff";90788.0;
"Naftaly";"Senior Staff";97381.0;
"Kwan";"Senior Staff";105495.0;
"Georg";"Senior Staff";87236.0;
"Kannan";"Senior Staff";73474.0;
"Jingling";"Senior Staff";99717.0;
"Bingning";"Senior Staff";71362.0;
"Jungsoon";"Senior Staff";104984.0;
"Marc";"Staff";85030.0;
"Lansing";"Senior Staff";96741.0;
"Hitofumi";"Senior Staff";61579.0;
"Stabislas";"Staff";104426.0;
"Weidon";"Senior Staff";94467.0;
"Jiafu";"Staff";72550.0;
"Berry";"Senior Staff";100041.0;
"Chrisa";"Staff";61896.0;
"Moti";"Staff";60659.0;
"Sasan";"Staff";100523.0;
"Yonghong";"Senior Staff";82484.0;
"Naftaly";"Senior Staff";117833.0;
"Demin";"Staff";72471.0;
"Tua";"Senior Staff";102602.0;
"Uriel";"Senior Staff";97169.0;
"Teruyuki";"Senior Staff";86679.0;
"Bernt";"Senior Staff";98113.0;
"Naftaly";"Senior Staff";128811.0;
"Diederik";"Senior Staff";60517.0;
"Mohamadou";"Senior Staff";138952.0;
"Hugh";"Senior Staff";116264.0;
"Abdelkader";"Staff";58302.0;
"Tru";"Senior Staff";82300.0;
"Sampalli";"Senior Staff";65909.0;
"Sham";"Senior Staff";73310.0;
"Chuanti";"Senior Staff";118945.0;
"Kshitij";"Senior Staff";100964.0;
"Mariangiola";"Senior Staff";80286.0;
"Mayuri";"Senior Staff";57897.0;
"Tonny";"Senior Staff";109324.0;
"Candida";"Senior Staff";80257.0;
"Naraig";"Senior Staff";77165.0;
"Cathie";"Senior Staff";97554.0;
"Jaewoo";"Senior Staff";86990.0;
"Stafford";"Senior Staff";114374.0;
"Hyuncheol";"Staff";89357.0;
"Mountaz";"Senior Staff";85204.0;
"Masamitsu";"Staff";85403.0;
"Cristinel";"Senior Staff";111479.0;
"Kristin";"Senior Staff";80063.0;
"Toney";"Senior Staff";66846.0;
"Sachio";"Senior Staff";79444.0;
"Jeong";"Senior Staff";103058.0;
"Anyuan";"Senior Staff";106897.0;
"Srinidhi";"Senior Staff";102234.0;
"Mototsugu";"Senior Staff";99278.0;
"Raimond";"Senior Staff";110471.0;
"Toshimori";"Senior Staff";101401.0;
"Kwangjo";"Staff";58386.0;
"Guttorm";"Senior Staff";74982.0;
"Yannis";"Senior Staff";100695.0;
"Lansing";"Staff";81808.0;
"Lijia";"Senior Staff";79324.0;
"Mariangiola";"Senior Staff";67475.0;
"Shimshon";"Senior Staff";91985.0;
"Marco";"Senior Staff";76357.0;
"Christoph";"Senior Staff";84601.0;
"Avishai";"Senior Staff";124203.0;
"Yoshimitsu";"Senior Staff";77655.0;
"Sven";"Senior Staff";84097.0;
"Jaana";"Senior Staff";106772.0;
"Naftali";"Senior Staff";91369.0;
"Jiong";"Senior Staff";87207.0;
"Valeska";"Senior Staff";101111.0;
"Zhiguo";"Senior Staff";70116.0;
"Lihong";"Senior Staff";85465.0;
"Soenke";"Senior Staff";105413.0;
"Rayond";"Senior Staff";71921.0;
"Teruyuki";"Senior Staff";84165.0;
"Moni";"Senior Staff";67710.0;
"Oksana";"Staff";75452.0;
"Byong";"Staff";70559.0;
"Charlene";"Staff";80758.0;
"Wilmer";"Senior Staff";100709.0;
"Ioana";"Senior Staff";85663.0;
"Nahum";"Senior Staff";110974.0;
"Marsal";"Staff";79121.0;
"Gilbert";"Senior Staff";66063.0;
"Susumu";"Senior Staff";102845.0;
"Mayuko";"Senior Staff";104266.0;
"Arnould";"Senior Staff";113919.0;
"Seongbin";"Senior Staff";129773.0;
"Przemyslawa";"Senior Staff";114177.0;
"Kazunori";"Senior Staff";98910.0;
"Wayne";"Senior Staff";78454.0;
"Dharmaraja";"Senior Staff";112720.0;
"Gully";"Staff";74803.0;
"Iara";"Senior Staff";121733.0;
"Steen";"Senior Staff";108541.0;
"Ipke";"Senior Staff";94812.0;
"True";"Senior Staff";105117.0;
"Woody";"Senior Staff";52094.0;
"Barton";"Senior Staff";101585.0;
"Yechezkel";"Senior Staff";75775.0;
"Deniz";"Senior Staff";87625.0;
"Kauko";"Senior Staff";91744.0;
"Divine";"Staff";71504.0;
"Elrique";"Senior Staff";91599.0;
"Yahiko";"Senior Staff";82025.0;
"Marit";"Staff";64155.0;
"Duro";"Senior Staff";86152.0;
"Zito";"Senior Staff";84618.0;
"Zsolt";"Senior Staff";86467.0;
"Goetz";"Senior Staff";99485.0;
"Radoslaw";"Staff";72775.0;
"Anoosh";"Senior Staff";73942.0;
"Yishai";"Staff";110696.0;
"Lunjin";"Senior Staff";95429.0;
"Kotesh";"Staff";64385.0;
"Sachem";"Senior Staff";94977.0;
"Qiwen";"Senior Staff";120494.0;
"Marko";"Staff";68786.0;
"Minghong";"Senior Staff";100171.0;
"Chuanyi";"Senior Staff";124723.0;
"Xianlong";"Senior Staff";46898.0;
"Kwee";"Senior Staff";87258.0;
"Abdelwaheb";"Staff";87045.0;
"Abdelkader";"Staff";77289.0;
"Zeljko";"Senior Staff";81600.0;
"Takahito";"Senior Staff";109349.0;
"Yagil";"Senior Staff";129465.0;
"Berni";"Staff";75552.0;
"Nevio";"Senior Staff";115469.0;
"Manu";"Staff";96521.0;
"Kiyomitsu";"Senior Staff";95586.0;
"Ulises";"Senior Staff";72965.0;
"Chiranjit";"Senior Staff";88285.0;
"Candido";"Senior Staff";97877.0;
"Zita";"Senior Staff";63715.0;
"Elrique";"Senior Staff";104854.0;
"Bedir";"Senior Staff";93264.0;
"Lucian";"Senior Staff";121179.0;
"Filipp";"Senior Staff";65746.0;
"Demos";"Staff";55836.0;
"Shugo";"Senior Staff";111110.0;
"Fun";"Senior Staff";103844.0;
"Fabrizio";"Senior Staff";75493.0;
"Mayuko";"Senior Staff";89650.0;
"Hyuckchul";"Senior Staff";93780.0;
"Greger";"Staff";81249.0;
"Tonny";"Senior Staff";71314.0;
"Hidde";"Staff";73655.0;
"Gaetan";"Senior Staff";78466.0;
"Halsur";"Senior Staff";106688.0;
"Miquel";"Senior Staff";96429.0;
"Mats";"Senior Staff";80195.0;
"Maik";"Senior Staff";78939.0;
"Kiyotoshi";"Staff";110146.0;
"Xuejun";"Senior Staff";106491.0;
"Jouni";"Senior Staff";74507.0;
"King";"Senior Staff";77109.0;
"Heping";"Senior Staff";92199.0;
"Ramachenga";"Staff";88108.0;
"Poorav";"Staff";64369.0;
"Kayoko";"Senior Staff";100038.0;
"Chinhyun";"Senior Staff";76258.0;
"Shin";"Senior Staff";114952.0;
"Giap";"Staff";87441.0;
"Stevo";"Staff";94509.0;
"Volkmar";"Staff";78398.0;
"Chaitali";"Staff";76055.0;
"Mario";"Staff";86310.0;
"Ravishankar";"Staff";93431.0;
"Stafford";"Staff";93208.0;
"Tru";"Senior Staff";68398.0;
"Zhenbing";"Staff";61804.0;
"Kaijung";"Senior Staff";83935.0;
"Valery";"Senior Staff";97244.0;
"Jiann";"Senior Staff";87834.0;
"Sanjoy";"Senior Staff";99971.0;
"Neven";"Senior Staff";104343.0;
"Angus";"Senior Staff";102193.0;
"Apostol";"Staff";97481.0;
"Denny";"Senior Staff";97225.0;
"Sedat";"Senior Staff";62207.0;
"Ulises";"Senior Staff";107477.0;
"Mitsuyuki";"Senior Staff";76794.0;
"Niranjan";"Senior Staff";133692.0;
"Udo";"Staff";100080.0;
"Fumiyo";"Senior Staff";93121.0;
"Moni";"Senior Staff";113374.0;
"Nevio";"Senior Staff";124884.0;
"Randi";"Senior Staff";114767.0;
"Kitty";"Senior Staff";96990.0;
"Mingzeng";"Senior Staff";108912.0;
"Sumali";"Senior Staff";68591.0;
"Abdelwaheb";"Senior Staff";82505.0;
"Deborah";"Staff";94689.0;
"Idoia";"Staff";72891.0;
"Arch";"Senior Staff";100692.0;
"Duke";"Senior Staff";86228.0;
"Barna";"Senior Staff";59244.0;
"Xumin";"Senior Staff";81721.0;
"Yannis";"Senior Staff";101274.0;
"Howell";"Senior Staff";78037.0;
"Tremaine";"Staff";65915.0;
"Trygve";"Senior Staff";106323.0;
"Kamakshi";"Staff";97305.0;
"Rimli";"Staff";56417.0;
"Marl";"Senior Staff";114365.0;
"Arra";"Staff";80771.0;
"Idoia";"Senior Staff";118353.0;
"Kerhong";"Staff";49517.0;
"Felicidad";"Senior Staff";119430.0;
"Shuzo";"Staff";84924.0;
"Shahaf";"Senior Staff";100701.0;
"Aloke";"Staff";82568.0;
"Kristen";"Senior Staff";66971.0;
"Masako";"Staff";84281.0;
"Berhard";"Senior Staff";91774.0;
"Zhaofang";"Senior Staff";82446.0;
"Djelloul";"Senior Staff";79761.0;
"Jaihie";"Senior Staff";96804.0;
"Aimee";"Staff";75549.0;
"Fei";"Senior Staff";75653.0;
"Jahangir";"Senior Staff";81460.0;
"Dinkar";"Staff";93521.0;
"Gadiel";"Staff";64283.0;
"Seongbae";"Staff";89648.0;
"Anoosh";"Staff";96921.0;
"Mayuko";"Senior Staff";98119.0;
"Ingemar";"Senior Staff";105530.0;
"Kristen";"Senior Staff";97973.0;
"Nitsan";"Staff";78323.0;
"Branimir";"Senior Staff";97536.0;
"Remzi";"Senior Staff";97588.0;
"Yechezkel";"Senior Staff";74944.0;
"Sachar";"Senior Staff";91732.0;
"Akhilish";"Senior Staff";86354.0;
"Tru";"Senior Staff";81334.0;
"Saddek";"Senior Staff";106003.0;
"Lokesh";"Senior Staff";93412.0;
"Ranga";"Staff";54728.0;
"Yucai";"Senior Staff";106777.0;
"Sahrah";"Senior Staff";68413.0;
"Supot";"Senior Staff";68846.0;
"Sanjay";"Senior Staff";66758.0;
"Jagoda";"Senior Staff";103058.0;
"Peternela";"Senior Staff";114330.0;
"Gita";"Senior Staff";77531.0;
"Lubomir";"Senior Staff";109724.0;
"Kayoko";"Senior Staff";88755.0;
"Tiina";"Senior Staff";88610.0;
"Leen";"Senior Staff";63672.0;
"Rance";"Senior Staff";64902.0;
"Kerryn";"Senior Staff";95451.0;
"Premsyl";"Staff";69467.0;
"Tuval";"Staff";62578.0;
"Goncalo";"Senior Staff";122426.0;
"Jacopo";"Senior Staff";99029.0;
"Xuedong";"Senior Staff";112111.0;
"Patricia";"Staff";109215.0;
"Mari";"Senior Staff";94462.0;
"Rance";"Senior Staff";87928.0;
"Arunas";"Senior Staff";76952.0;
"Angus";"Senior Staff";87794.0;
"Shim";"Senior Staff";109668.0;
"Aris";"Senior Staff";128033.0;
"Falguni";"Senior Staff";103408.0;
"Rildo";"Senior Staff";115360.0;
"Vishv";"Senior Staff";117791.0;
"Xinan";"Senior Staff";117166.0;
"Shem";"Senior Staff";122307.0;
"Collette";"Senior Staff";93931.0;
"Garnet";"Senior Staff";104198.0;
"Munehiro";"Senior Staff";97175.0;
"Collette";"Senior Staff";116823.0;
"Waiman";"Senior Staff";70415.0;
"Jiang";"Staff";71287.0;
"Poorav";"Senior Staff";100876.0;
"Jackson";"Senior Staff";93342.0;
"Remmert";"Senior Staff";139245.0;
"JoAnne";"Senior Staff";69926.0;
"Heping";"Senior Staff";48961.0;
"Shai";"Staff";65409.0;
"Kwan";"Staff";79542.0;
"Huiqun";"Senior Staff";82464.0;
"Adhemar";"Senior Staff";104808.0;
"Shai";"Senior Staff";71455.0;
"Jianhao";"Senior Staff";85956.0;
"Subir";"Senior Staff";116127.0;
"Ravishankar";"Senior Staff";87835.0;
"Herb";"Senior Staff";97893.0;
"Xiahua";"Senior Staff";83861.0;
"Charlene";"Senior Staff";110264.0;
"Mahmut";"Staff";76837.0;
"Toshimori";"Senior Staff";70632.0;
"Maris";"Senior Staff";80731.0;
"Marlo";"Staff";68534.0;
"Younwoo";"Senior Staff";73031.0;
"Sreenivas";"Senior Staff";114331.0;
"Katsuyuki";"Senior Staff";88814.0;
"Shooichi";"Senior Staff";140357.0;
"Slavian";"Staff";77242.0;
"Basim";"Senior Staff";66991.0;
"Feiyu";"Senior Staff";94395.0;
"Sakthirel";"Senior Staff";98211.0;
"Kiam";"Senior Staff";87591.0;
"Jayesh";"Senior Staff";83718.0;
"Hugo";"Senior Staff";73268.0;
"Vivian";"Senior Staff";104887.0;
"Billie";"Staff";62078.0;
"Debatosh";"Senior Staff";100967.0;
"Tsz";"Staff";86275.0;
"Gil";"Senior Staff";92176.0;
"Jianhao";"Staff";87353.0;
"Amabile";"Senior Staff";123778.0;
"Akeno";"Senior Staff";68569.0;
"Mart";"Senior Staff";111449.0;
"Tokuyasu";"Senior Staff";111180.0;
"Padma";"Staff";80437.0;
"Kensyu";"Senior Staff";81823.0;
"Karoline";"Senior Staff";92112.0;
"Idoia";"Senior Staff";67758.0;
"Khalid";"Staff";60713.0;
"Vincent";"Senior Staff";83273.0;
"Kersti";"Senior Staff";71254.0;
"Aamer";"Staff";53189.0;
"Hugh";"Staff";97746.0;
"Anneli";"Senior Staff";84318.0;
"Giordano";"Senior Staff";106230.0;
"Rosine";"Senior Staff";114501.0;
"Jahangir";"Staff";55594.0;
"IEEE";"Senior Staff";99450.0;
"Guangming";"Staff";66104.0;
"Dayanand";"Senior Staff";110070.0;
"Badri";"Senior Staff";72118.0;
"Mori";"Senior Staff";99758.0;
"Dipankar";"Senior Staff";59956.0;
"Jayson";"Senior Staff";77235.0;
"Girolamo";"Staff";88656.0;
"Godehard";"Senior Staff";106068.0;
"Duri";"Senior Staff";90005.0;
"Nahid";"Staff";90793.0;
"Moty";"Staff";74319.0;
"Kolar";"Senior Staff";114493.0;
"Arra";"Staff";63178.0;
"Xinyu";"Senior Staff";96886.0;
"Pranav";"Staff";82085.0;
"Baziley";"Staff";103802.0;
"Remco";"Senior Staff";87209.0;
"Neven";"Senior Staff";67270.0;
"Olivera";"Senior Staff";83613.0;
"Tua";"Staff";77227.0;
"Sachar";"Senior Staff";105540.0;
"Kaijung";"Staff";74949.0;
"Magdalena";"Senior Staff";104893.0;
"Rosella";"Senior Staff";60267.0;
"Mokhtar";"Senior Staff";101987.0;
"Shir";"Senior Staff";109401.0;
"Shigeichiro";"Senior Staff";72082.0;
"Hugh";"Senior Staff";85579.0;
"Halsur";"Senior Staff";103057.0;
"Bikash";"Senior Staff";98603.0;
